latitude,longtitude,depth,temperature,time
,,1.863,20.6,1685093107195
,,1.873,20.6,1685093107264
,,1.884,20.6,1685093107335
,,1.884,20.6,1685093107405
,,1.873,20.6,1685093107475
,,1.894,20.6,1685093107546
,,1.894,20.6,1685093107614
,,1.894,20.6,1685093107685
,,1.884,20.6,1685093107921
,,1.904,20.6,1685093107989
,,1.915,20.6,1685093108059
,,1.925,20.6,1685093108129
,,1.925,20.6,1685093108199
,,1.936,20.6,1685093108269
,,1.925,20.6,1685093108339
,,1.936,20.6,1685093108410
,,1.946,20.6,1685093108480
,,1.946,20.6,1685093108674
,,1.946,20.6,1685093108674
,,1.957,20.6,1685093108754
47.32874166666667,4.086635,1.967,0.0,1685093109000
47.32874833333334,4.086633333333333,1.967,0.0,1685093109000
,,1.967,20.6,1685093109037
,,1.988,20.6,1685093109038
,,1.998,20.6,1685093109137
,,1.998,20.6,1685093109218
,,1.988,20.6,1685093109245
,,1.998,20.6,1685093109402
,,2.009,20.6,1685093109442
,,1.998,20.6,1685093109442
,,2.009,20.6,1685093109590
,,2.009,20.6,1685093109624
,,2.009,20.6,1685093109651
,,2.009,20.6,1685093109792
,,2.009,20.6,1685093109963
,,2.009,20.6,1685093110147
,,1.998,20.6,1685093110147
,,1.998,20.6,1685093110239
,,2.009,20.6,1685093110330
,,2.009,20.6,1685093110358
,,2.019,20.6,1685093110488
,,2.029,20.6,1685093110524
,,2.029,20.6,1685093110547
,,2.029,20.6,1685093110692
,,2.029,20.6,1685093110733
,,2.029,20.6,1685093110733
47.32875666666667,4.086633333333333,2.029,0.0,1685093111000
47.328761666666665,4.086631666666666,2.029,0.0,1685093111000
,,2.029,20.6,1685093111046
,,2.050,20.6,1685093111111
,,2.050,20.6,1685093111228
,,2.050,20.6,1685093111261
,,2.040,20.6,1685093111261
,,2.040,20.6,1685093111413
,,2.050,20.6,1685093111450
,,2.029,20.6,1685093111476
,,2.050,20.4,1685093111598
,,2.040,20.4,1685093111628
,,2.040,20.4,1685093111782
,,2.050,20.4,1685093111824
,,2.050,20.4,1685093111974
,,2.050,20.4,1685093112152
,,2.050,20.4,1685093112152
,,2.050,20.4,1685093112240
,,2.071,20.4,1685093112266
,,2.071,20.4,1685093112324
,,2.071,20.4,1685093112394
,,2.081,20.4,1685093112464
,,2.092,20.4,1685093112534
,,2.092,20.4,1685093112604
,,2.102,20.4,1685093112674
,,2.102,20.4,1685093112744
47.328763333333335,4.086631666666666,2.133,0.0,1685093113000
47.32876666666666,4.086636666666666,2.133,0.0,1685093113000
,,2.133,20.4,1685093113093
,,2.133,20.4,1685093113094
,,2.144,20.4,1685093113192
,,2.165,20.4,1685093113218
,,2.196,20.4,1685093113273
,,2.217,20.4,1685093113343
,,2.238,20.4,1685093113413
,,2.227,20.4,1685093113483
,,2.238,20.4,1685093113555
,,2.248,20.4,1685093113623
,,2.258,20.4,1685093113693
,,2.290,20.4,1685093113763
,,2.279,20.4,1685093113833
,,2.290,20.4,1685093113903
,,2.300,20.4,1685093113973
47.32876666666666,4.08664,2.310,0.0,1685093114000
,,2.310,20.4,1685093114043
,,2.290,20.4,1685093114113
,,2.279,20.4,1685093114183
,,2.269,20.4,1685093114253
,,2.279,20.4,1685093114323
,,2.269,20.4,1685093114393
,,2.269,20.4,1685093114463
,,2.269,20.4,1685093114533
,,2.258,20.4,1685093114603
,,2.248,20.4,1685093114673
,,2.248,20.4,1685093114922
,,2.217,20.4,1685093114986
47.328765000000004,4.08664,2.217,0.0,1685093115000
,,2.217,20.4,1685093115050
,,2.217,20.4,1685093115120
,,2.227,20.4,1685093115190
,,2.238,20.4,1685093115260
,,2.227,20.4,1685093115330
,,2.238,20.4,1685093115399
,,2.238,20.4,1685093115469
,,2.227,20.4,1685093115540
,,2.227,20.4,1685093115609
,,2.227,20.4,1685093115679
,,2.227,20.4,1685093115946
47.32876833333333,4.086636666666666,2.238,0.0,1685093116000
,,2.238,20.4,1685093116016
,,2.248,20.4,1685093116055
,,2.248,20.4,1685093116126
,,2.258,20.4,1685093116196
,,2.258,20.4,1685093116266
,,2.258,20.4,1685093116338
,,2.258,20.4,1685093116406
,,2.258,20.4,1685093116478
,,2.258,20.4,1685093116546
,,2.269,20.4,1685093116737
,,2.269,20.4,1685093116762
,,2.269,20.4,1685093116921
47.328761666666665,4.086648333333333,2.279,0.0,1685093117000
,,2.279,20.4,1685093117070
,,2.290,20.4,1685093117093
,,2.290,20.4,1685093117252
,,2.290,20.4,1685093117275
,,2.290,20.4,1685093117298
,,2.279,20.4,1685093117437
,,2.279,20.4,1685093117462
,,2.290,20.4,1685093117624
,,2.290,20.4,1685093117647
,,2.300,20.4,1685093117648
,,2.300,20.4,1685093117806
,,2.290,20.4,1685093117991
,,2.290,20.4,1685093118016
,,2.300,20.4,1685093118184
,,2.300,20.4,1685093118206
,,2.290,20.4,1685093118232
,,2.300,20.4,1685093118367
,,2.310,20.4,1685093118389
,,2.310,20.4,1685093118551
,,2.321,20.4,1685093118572
,,2.310,20.4,1685093118598
,,2.331,20.4,1685093118736
,,2.331,20.4,1685093118758
,,2.352,20.4,1685093118932
47.328761666666665,4.086656666666667,2.352,0.0,1685093119000
,,2.352,20.4,1685093119221
,,2.373,20.4,1685093119245
,,2.373,20.4,1685093119469
,,2.404,20.4,1685093119544
,,2.414,20.4,1685093119609
,,2.414,20.4,1685093119681
,,2.414,20.4,1685093119749
,,2.414,20.4,1685093119819
,,2.425,20.4,1685093119889
,,2.425,20.4,1685093119959
47.328763333333335,4.086658333333333,2.425,0.0,1685093120000
,,2.425,20.4,1685093120031
,,2.425,20.4,1685093120099
,,2.446,20.4,1685093120170
,,2.414,20.4,1685093120239
,,2.435,20.4,1685093120309
,,2.435,20.4,1685093120379
,,2.435,20.4,1685093120449
,,2.435,20.4,1685093120519
,,2.446,20.4,1685093120590
,,2.446,20.4,1685093120659
,,2.446,20.4,1685093120729
,,2.446,20.4,1685093120799
,,2.456,20.4,1685093120869
,,2.446,20.4,1685093120939
47.328765000000004,4.086661666666667,2.435,0.0,1685093121000
,,2.435,20.4,1685093121009
,,2.446,20.4,1685093121079
,,2.446,20.4,1685093121149
,,2.435,20.4,1685093121219
,,2.435,20.4,1685093121289
,,2.435,20.4,1685093121359
,,2.425,20.4,1685093121429
,,2.446,20.4,1685093121499
,,2.446,20.4,1685093121569
,,2.446,20.4,1685093121640
,,2.446,20.4,1685093121709
,,2.477,20.4,1685093121779
,,2.498,20.4,1685093121849
,,2.518,20.4,1685093121995
47.32876833333333,4.086661666666667,2.571,0.0,1685093122000
,,2.571,20.4,1685093122059
,,2.602,20.4,1685093122129
,,2.623,20.4,1685093122199
,,2.633,20.4,1685093122269
,,2.643,20.4,1685093122339
,,2.643,20.4,1685093122409
,,2.643,20.4,1685093122480
,,2.664,20.4,1685093122549
,,2.664,20.4,1685093122620
,,2.643,20.4,1685093122690
,,2.633,20.4,1685093122759
,,2.612,20.4,1685093122829
,,2.581,20.4,1685093122899
,,2.539,20.4,1685093122969
47.32877,4.086663333333333,2.529,0.0,1685093123000
,,2.529,20.4,1685093123039
,,2.518,20.4,1685093123111
,,2.529,20.4,1685093123181
,,2.508,20.4,1685093123251
,,2.498,20.4,1685093123321
,,2.477,20.4,1685093123391
,,2.487,20.4,1685093123461
,,2.498,20.4,1685093123531
,,2.498,20.4,1685093123602
,,2.508,20.4,1685093123671
,,2.539,20.4,1685093123746
,,2.560,20.4,1685093123811
,,2.571,20.4,1685093123881
,,2.581,20.4,1685093123951
47.328773333333324,4.086673333333334,2.591,0.0,1685093124000
,,2.591,20.4,1685093124021
,,2.602,20.4,1685093124092
,,2.612,20.4,1685093124161
,,2.623,20.4,1685093124231
,,2.623,20.4,1685093124301
,,2.623,20.4,1685093124371
,,2.612,20.4,1685093124442
,,2.623,20.4,1685093124511
,,2.643,20.4,1685093124581
,,2.643,20.4,1685093124651
,,2.643,20.4,1685093124721
,,2.654,20.4,1685093124893
,,2.654,20.4,1685093124916
,,2.664,20.4,1685093124941
47.32877666666666,4.086673333333334,2.664,0.0,1685093125000
,,2.664,20.4,1685093125078
,,2.654,20.4,1685093125102
,,2.643,20.4,1685093125262
,,2.654,20.4,1685093125285
,,2.664,20.4,1685093125285
,,2.643,20.4,1685093125446
,,2.654,20.4,1685093125468
,,2.654,20.4,1685093125629
,,2.654,20.4,1685093125651
,,2.664,20.4,1685093125677
,,2.654,20.4,1685093125812
,,2.654,20.4,1685093125835
,,2.654,20.4,1685093125860
,,2.664,20.4,1685093125995
47.32877833333334,4.0866766666666665,2.664,0.0,1685093126000
,,2.664,20.4,1685093126018
,,2.664,20.4,1685093126179
,,2.664,20.4,1685093126201
,,2.664,20.4,1685093126201
,,2.675,20.4,1685093126363
,,2.675,20.4,1685093126386
,,2.675,20.4,1685093126412
,,2.675,20.4,1685093126696
,,2.675,20.4,1685093126719
,,2.685,20.4,1685093126745
,,2.695,20.4,1685093126767
,,2.695,20.4,1685093126882
,,2.706,20.4,1685093126903
,,2.706,20.4,1685093126929
47.32878000000001,4.0866766666666665,2.706,0.0,1685093127000
,,2.706,20.4,1685093127064
,,2.706,20.4,1685093127086
,,2.706,20.4,1685093127249
,,2.706,20.4,1685093127270
,,2.716,20.4,1685093127433
,,2.727,20.4,1685093127454
,,2.727,20.4,1685093127454
,,2.727,20.4,1685093127617
,,2.727,20.4,1685093127640
,,2.737,20.4,1685093127802
,,2.747,20.4,1685093127823
,,2.747,20.4,1685093127847
,,2.747,20.4,1685093127985
47.328783333333334,4.08668,2.747,0.0,1685093128000
,,2.747,20.4,1685093128009
,,2.747,20.4,1685093128033
,,2.758,20.4,1685093128169
,,2.758,20.4,1685093128194
,,2.768,20.4,1685093128382
,,2.768,20.4,1685093128404
,,2.779,20.4,1685093128434
,,2.779,20.4,1685093128503
,,2.779,20.4,1685093128573
,,2.768,20.4,1685093128643
,,2.768,20.4,1685093128713
,,2.779,20.4,1685093128784
,,2.768,20.4,1685093128854
,,2.779,20.4,1685093128924
,,2.789,20.4,1685093128994
47.32878833333333,4.086683333333334,2.789,0.0,1685093129000
,,2.789,20.4,1685093129063
,,2.779,20.4,1685093129133
,,2.789,20.4,1685093129203
,,2.799,20.4,1685093129273
,,2.810,20.4,1685093129343
,,2.810,20.4,1685093129414
,,2.831,20.4,1685093129483
,,2.841,20.4,1685093129553
,,2.841,20.4,1685093129624
,,2.841,20.4,1685093129693
,,2.852,20.4,1685093129764
,,2.862,20.4,1685093129834
,,2.862,20.4,1685093129906
,,2.883,20.4,1685093129976
47.32879166666667,4.086685,2.872,0.0,1685093130000
,,2.872,20.4,1685093130046
,,2.872,20.4,1685093130116
,,2.883,20.4,1685093130186
,,2.883,20.4,1685093130255
,,2.883,20.4,1685093130325
,,2.883,20.4,1685093130395
,,2.883,20.4,1685093130465
,,2.904,20.4,1685093130535
,,2.904,20.4,1685093130605
,,2.893,20.4,1685093130676
,,2.904,20.4,1685093130746
,,2.904,20.4,1685093130816
,,2.914,20.4,1685093130885
,,2.914,20.4,1685093130955
47.32879166666667,4.08669,2.904,0.0,1685093131000
,,2.904,20.4,1685093131026
,,2.914,20.4,1685093131096
,,2.914,20.4,1685093131166
,,2.924,20.4,1685093131236
,,2.924,20.4,1685093131305
,,2.924,20.4,1685093131376
,,2.924,20.4,1685093131446
,,2.924,20.4,1685093131515
,,2.924,20.4,1685093131585
,,2.935,20.4,1685093131655
,,2.935,20.4,1685093131725
,,2.935,20.4,1685093131795
,,2.945,20.4,1685093131869
,,2.966,20.4,1685093131936
47.32879500000001,4.086688333333333,2.966,0.0,1685093132000
,,2.966,20.4,1685093132005
,,2.976,20.4,1685093132075
,,2.976,20.4,1685093132145
,,2.976,20.4,1685093132215
,,2.987,20.4,1685093132285
,,2.987,20.4,1685093132355
,,2.997,20.4,1685093132426
,,3.008,20.4,1685093132495
,,2.997,20.4,1685093132566
,,3.008,20.4,1685093132635
,,2.997,20.4,1685093132705
,,2.987,20.4,1685093132775
,,2.997,20.4,1685093132845
,,2.997,20.4,1685093132915
,,2.997,20.4,1685093132985
47.32879666666666,4.08669,2.997,0.0,1685093133000
,,2.997,20.4,1685093133055
,,3.008,20.4,1685093133125
,,3.008,20.4,1685093133195
,,2.997,20.4,1685093133265
,,3.008,20.4,1685093133335
,,3.018,20.4,1685093133405
,,3.028,20.4,1685093133475
,,3.028,20.4,1685093133545
,,3.049,20.4,1685093133615
,,3.060,20.4,1685093133685
,,3.060,20.4,1685093133755
,,3.070,20.4,1685093133825
,,3.080,20.4,1685093133895
,,3.080,20.4,1685093133965
47.3288,4.086688333333333,3.091,0.0,1685093134000
,,3.091,20.4,1685093134035
,,3.112,20.4,1685093134106
,,3.112,20.4,1685093134175
,,3.112,20.4,1685093134245
,,3.112,20.4,1685093134315
,,3.122,20.4,1685093134458
,,3.122,20.4,1685093134525
,,3.112,20.4,1685093134672
,,3.122,20.4,1685093134694
,,3.122,20.4,1685093134861
,,3.112,20.4,1685093134882
47.328803333333326,4.08669,3.122,0.0,1685093135000
,,3.122,20.4,1685093135013
,,3.143,20.4,1685093135034
,,3.122,20.4,1685093135059
,,3.133,20.4,1685093135195
,,3.133,20.4,1685093135215
,,3.143,20.4,1685093135240
,,3.143,20.4,1685093135380
,,3.153,20.4,1685093135400
,,3.164,20.4,1685093135570
,,3.164,20.4,1685093135594
,,3.164,20.4,1685093135616
,,3.174,20.4,1685093135754
,,3.174,20.4,1685093135775
,,3.174,20.4,1685093135798
,,3.174,20.4,1685093135939
,,3.185,20.4,1685093135961
47.328804999999996,4.086693333333333,3.195,0.0,1685093136000
,,3.195,20.4,1685093136123
,,3.205,20.4,1685093136146
,,3.205,20.4,1685093136173
,,3.205,20.4,1685093136308
,,3.216,20.4,1685093136330
,,3.216,20.4,1685093136353
,,3.226,20.4,1685093136492
,,3.237,20.4,1685093136514
,,3.237,20.4,1685093136677
,,3.247,20.4,1685093136699
,,3.247,20.4,1685093136720
,,3.257,20.4,1685093136765
,,3.257,20.4,1685093136841
,,3.247,20.4,1685093136905
,,3.257,20.4,1685093136975
47.328810000000004,4.086695000000001,3.257,0.0,1685093137000
,,3.257,20.4,1685093137045
,,3.257,20.4,1685093137115
,,3.268,20.4,1685093137185
,,3.257,20.4,1685093137255
,,3.257,20.4,1685093137326
,,3.268,20.4,1685093137395
,,3.268,20.4,1685093137465
,,3.257,20.4,1685093137535
,,3.268,20.4,1685093137606
,,3.278,20.4,1685093137675
,,3.289,20.4,1685093137746
,,3.289,20.4,1685093137815
,,3.299,20.4,1685093137885
,,3.320,20.4,1685093137955
47.32881333333333,4.0867016666666665,3.320,0.0,1685093138000
,,3.320,20.4,1685093138025
,,3.341,20.4,1685093138095
,,3.341,20.4,1685093138165
,,3.351,20.4,1685093138235
,,3.351,20.4,1685093138307
,,3.351,20.4,1685093138378
,,3.372,20.4,1685093138447
,,3.372,20.4,1685093138517
,,3.382,20.4,1685093138588
,,3.372,20.4,1685093138657
,,3.372,20.4,1685093138727
,,3.382,20.4,1685093138797
,,3.372,20.4,1685093138868
,,3.372,20.4,1685093138938
47.32881666666667,4.086703333333333,3.382,0.0,1685093139000
,,3.382,20.4,1685093139008
,,3.382,20.4,1685093139077
,,3.393,20.4,1685093139147
,,3.403,20.4,1685093139217
,,3.403,20.4,1685093139287
,,3.413,20.4,1685093139358
,,3.413,20.4,1685093139427
,,3.424,20.4,1685093139497
,,3.424,20.4,1685093139567
,,3.434,20.4,1685093139637
,,3.455,20.4,1685093139707
,,3.466,20.4,1685093139778
,,3.466,20.4,1685093139847
,,3.466,20.4,1685093139918
,,3.466,20.4,1685093139987
47.328818333333324,4.086711666666667,3.466,0.0,1685093140000
,,3.466,20.4,1685093140058
,,3.466,20.4,1685093140127
,,3.466,20.4,1685093140197
,,3.476,20.4,1685093140267
,,3.476,20.4,1685093140337
,,3.466,20.4,1685093140407
,,3.476,20.4,1685093140478
,,3.466,20.4,1685093140547
,,3.455,20.4,1685093140618
,,3.476,20.4,1685093140688
,,3.476,20.4,1685093140757
,,3.476,20.4,1685093140827
,,3.486,20.4,1685093140897
,,3.497,20.4,1685093140967
47.328818333333324,4.086715,3.507,0.0,1685093141000
,,3.507,20.4,1685093141037
,,3.507,20.4,1685093141108
,,3.518,20.4,1685093141177
,,3.528,20.4,1685093141247
,,3.549,20.4,1685093141317
,,3.549,20.4,1685093141387
,,3.580,20.4,1685093141457
,,3.601,20.4,1685093141527
,,3.601,20.4,1685093141598
,,3.622,20.4,1685093141667
,,3.642,20.4,1685093141737
,,3.632,20.4,1685093141807
47.32881333333333,4.0867233333333335,3.684,0.0,1685093142000
,,3.684,20.4,1685093142087
,,3.694,20.4,1685093142157
,,3.684,20.4,1685093142227
,,3.674,20.4,1685093142297
,,3.674,20.4,1685093142368
,,3.715,20.4,1685093142437
,,3.694,20.4,1685093142507
,,3.674,20.4,1685093142577
,,3.684,20.4,1685093142647
,,3.684,20.4,1685093142830
,,3.663,20.4,1685093142850
,,3.663,20.4,1685093142876
47.32881166666666,4.086728333333334,3.611,0.0,1685093143000
,,3.611,20.4,1685093143013
,,3.611,20.4,1685093143039
,,3.632,20.4,1685093143197
,,3.653,20.4,1685093143217
,,3.642,20.4,1685093143242
,,3.622,20.4,1685093143381
,,3.622,20.4,1685093143404
,,3.611,20.4,1685093143429
,,3.632,20.4,1685093143565
,,3.632,20.4,1685093143589
,,3.674,20.4,1685093143768
,,3.674,20.4,1685093143957
,,3.715,20.4,1685093143979
47.328808333333335,4.086735,3.747,0.0,1685093144000
,,3.747,20.4,1685093144005
,,3.736,20.4,1685093144121
,,3.726,20.4,1685093144143
,,3.747,20.4,1685093144304
,,3.778,20.4,1685093144326
,,3.778,20.4,1685093144353
,,3.799,20.4,1685093144488
,,3.767,20.4,1685093144510
,,3.757,20.4,1685093144635
,,3.726,20.4,1685093144657
,,3.736,20.4,1685093144823
,,3.736,20.4,1685093144845
47.32881166666666,4.086736666666667,3.705,0.0,1685093145000
,,3.705,20.4,1685093145004
,,3.705,20.4,1685093145027
,,3.684,20.4,1685093145053
,,3.674,20.4,1685093145188
,,3.663,20.4,1685093145211
,,3.663,20.4,1685093145372
,,3.653,20.4,1685093145393
,,3.663,20.4,1685093145413
,,3.663,20.4,1685093145556
,,3.684,20.4,1685093145578
,,3.684,20.4,1685093145604
,,3.674,20.4,1685093145755
,,3.674,20.4,1685093145777
,,3.674,20.4,1685093145928
,,3.684,20.4,1685093145949
,,3.694,20.4,1685093145949
47.32881333333333,4.086740000000001,3.705,0.0,1685093146000
,,3.705,20.4,1685093146114
,,3.715,20.4,1685093146139
,,3.715,20.4,1685093146164
,,3.726,20.4,1685093146299
,,3.715,20.4,1685093146321
,,3.705,20.4,1685093146358
,,3.705,20.4,1685093146428
,,3.726,20.4,1685093146498
,,3.736,20.4,1685093146568
,,3.726,20.4,1685093146638
,,3.715,20.4,1685093146709
,,3.726,20.4,1685093146778
,,3.736,20.4,1685093146848
,,3.726,20.4,1685093146918
,,3.715,20.4,1685093146988
47.328815,4.086741666666667,3.726,0.0,1685093147000
,,3.726,20.4,1685093147059
,,3.726,20.4,1685093147128
,,3.747,20.4,1685093147198
,,3.747,20.4,1685093147268
,,3.736,20.4,1685093147338
,,3.736,20.4,1685093147408
,,3.747,20.4,1685093147481
,,3.757,20.4,1685093147548
,,3.757,20.2,1685093147618
,,3.757,20.2,1685093147688
,,3.767,20.2,1685093147758
,,3.778,20.2,1685093147828
,,3.778,20.2,1685093147898
,,3.778,20.2,1685093147968
47.32881666666667,4.086745,3.767,0.0,1685093148000
,,3.767,20.2,1685093148038
,,3.778,20.2,1685093148108
,,3.788,20.2,1685093148178
,,3.799,20.2,1685093148251
,,3.799,20.2,1685093148318
,,3.799,20.2,1685093148388
,,3.799,20.2,1685093148458
,,3.819,20.2,1685093148528
,,3.809,20.2,1685093148598
,,3.819,20.2,1685093148668
,,3.819,20.2,1685093148738
,,3.819,20.2,1685093148808
,,3.840,20.2,1685093148878
,,3.819,20.2,1685093148948
47.32881999999999,4.086748333333333,3.830,0.0,1685093149000
,,3.830,20.2,1685093149018
,,3.851,20.2,1685093149088
,,3.861,20.2,1685093149228
,,3.871,20.2,1685093149298
,,3.871,20.2,1685093149368
,,3.871,20.2,1685093149438
,,3.871,20.2,1685093149508
,,3.882,20.2,1685093149578
,,3.892,20.2,1685093149648
,,3.882,20.2,1685093149718
,,3.892,20.2,1685093149788
,,3.892,20.2,1685093149858
,,3.913,20.2,1685093149930
,,3.882,20.2,1685093149998
47.32882333333334,4.086753333333333,3.871,0.0,1685093150000
,,3.871,20.2,1685093150068
,,3.882,20.2,1685093150138
,,3.882,20.2,1685093150208
,,3.871,20.2,1685093150278
,,3.861,20.2,1685093150349
,,3.861,20.2,1685093150418
,,3.871,20.2,1685093150488
,,3.882,20.2,1685093150558
,,3.882,20.2,1685093150628
,,3.882,20.2,1685093150698
,,3.871,20.2,1685093150768
,,3.871,20.2,1685093150838
,,3.882,20.2,1685093150908
,,3.892,20.2,1685093150978
47.328826666666664,4.086758333333333,3.892,0.0,1685093151000
,,3.892,20.2,1685093151048
,,3.903,20.2,1685093151118
,,3.903,20.2,1685093151188
,,3.903,20.2,1685093151258
,,3.892,20.2,1685093151328
,,3.903,20.2,1685093151398
,,3.913,20.2,1685093151468
,,3.903,20.2,1685093151538
,,3.923,20.2,1685093151608
,,3.934,20.2,1685093151679
,,3.923,20.2,1685093151748
,,3.923,20.2,1685093151818
,,3.934,20.2,1685093151888
,,3.934,20.2,1685093151958
47.32883166666667,4.086761666666666,3.944,0.0,1685093152000
,,3.944,20.2,1685093152028
,,3.944,20.2,1685093152098
,,3.944,20.2,1685093152168
,,3.944,20.2,1685093152238
,,3.934,20.2,1685093152308
,,3.934,20.2,1685093152378
,,3.923,20.2,1685093152448
,,3.934,20.2,1685093152607
,,3.934,20.2,1685093152628
,,3.955,20.2,1685093152791
,,3.955,20.2,1685093152811
,,3.965,20.2,1685093152811
,,3.975,20.2,1685093152955
,,3.975,20.2,1685093152976
47.328835,4.086765,3.975,0.0,1685093153000
,,3.975,20.2,1685093153128
,,3.975,20.2,1685093153154
,,3.975,20.2,1685093153154
,,3.996,20.2,1685093153314
,,3.996,20.2,1685093153336
,,4.017,20.2,1685093153499
,,4.017,20.2,1685093153522
,,4.017,20.2,1685093153522
,,4.017,20.2,1685093153683
,,4.017,20.2,1685093153705
,,4.017,20.2,1685093153730
,,4.038,20.2,1685093153867
,,4.038,20.2,1685093153890
47.328835,4.0867700000000005,4.048,0.0,1685093154000
,,4.048,20.2,1685093154051
,,4.069,20.2,1685093154074
,,4.048,20.2,1685093154075
,,4.059,20.2,1685093154235
,,4.048,20.2,1685093154258
,,4.048,20.2,1685093154285
,,4.059,20.2,1685093154419
,,4.059,20.2,1685093154442
,,4.048,20.2,1685093154605
,,4.059,20.2,1685093154628
,,4.048,20.2,1685093154628
,,4.038,20.2,1685093154690
,,4.048,20.2,1685093154760
,,4.048,20.2,1685093154830
,,4.048,20.2,1685093154900
,,4.048,20.2,1685093154970
47.32883666666667,4.086775,4.048,0.0,1685093155000
,,4.048,20.2,1685093155040
,,4.069,20.2,1685093155111
,,4.059,20.2,1685093155180
,,4.080,20.2,1685093155250
,,4.090,20.2,1685093155320
,,4.100,20.2,1685093155390
,,4.100,20.2,1685093155460
,,4.100,20.2,1685093155530
,,4.100,20.2,1685093155600
,,4.111,20.2,1685093155670
,,4.111,20.2,1685093155740
,,4.111,20.2,1685093155810
,,4.111,20.2,1685093155880
,,4.121,20.2,1685093155952
47.32883833333334,4.086778333333333,4.132,0.0,1685093156000
,,4.132,20.2,1685093156020
,,4.132,20.2,1685093156090
,,4.132,20.2,1685093156160
,,4.152,20.2,1685093156230
,,4.152,20.2,1685093156301
,,4.163,20.2,1685093156370
,,4.163,20.2,1685093156440
,,4.173,20.2,1685093156510
,,4.173,20.2,1685093156580
,,4.173,20.2,1685093156650
,,4.173,20.2,1685093156726
,,4.184,20.2,1685093156790
,,4.173,20.2,1685093156860
,,4.194,20.2,1685093156930
,,4.184,20.2,1685093157000
47.32884166666666,4.086781666666667,4.184,0.0,1685093157000
,,4.194,20.2,1685093157070
,,4.194,20.2,1685093157140
,,4.204,20.2,1685093157210
,,4.194,20.2,1685093157280
,,4.194,20.2,1685093157350
,,4.204,20.2,1685093157422
,,4.225,20.2,1685093157490
,,4.225,20.2,1685093157560
,,4.236,20.2,1685093157630
,,4.236,20.2,1685093157703
,,4.246,20.2,1685093157770
,,4.246,20.2,1685093157840
,,4.267,20.2,1685093157910
,,4.277,20.2,1685093157980
47.328845,4.086786666666667,4.277,0.0,1685093158000
,,4.277,20.2,1685093158050
,,4.298,20.2,1685093158120
,,4.298,20.2,1685093158190
,,4.309,20.2,1685093158260
,,4.309,20.2,1685093158330
,,4.319,20.2,1685093158400
,,4.319,20.2,1685093158470
,,4.319,20.2,1685093158540
,,4.329,20.2,1685093158610
,,4.319,20.2,1685093158680
,,4.329,20.2,1685093158750
,,4.329,20.2,1685093158820
,,4.340,20.2,1685093158890
,,4.329,20.2,1685093158960
47.32884666666667,4.08679,4.340,0.0,1685093159000
,,4.340,20.2,1685093159030
,,4.329,20.2,1685093159100
,,4.329,20.2,1685093159170
,,4.340,20.2,1685093159240
,,4.329,20.2,1685093159310
,,4.329,20.2,1685093159380
,,4.350,20.2,1685093159450
,,4.361,20.2,1685093159520
,,4.371,20.2,1685093159590
,,4.381,20.2,1685093159730
,,4.392,20.2,1685093159800
,,4.392,20.2,1685093159877
,,4.413,20.2,1685093159940
47.328849999999996,4.086788333333333,4.423,0.0,1685093160000
,,4.423,20.2,1685093160010
,,4.423,20.2,1685093160080
,,4.433,20.2,1685093160150
,,4.444,20.2,1685093160220
,,4.444,20.2,1685093160290
,,4.433,20.2,1685093160360
,,4.433,20.2,1685093160430
,,4.444,20.2,1685093160500
,,4.433,20.2,1685093160570
,,4.433,20.2,1685093160757
,,4.454,20.2,1685093160782
,,4.454,20.2,1685093160783
,,4.454,20.2,1685093160942
,,4.465,20.2,1685093160966
47.328848333333326,4.0867933333333335,4.465,0.0,1685093161000
,,4.465,20.2,1685093161125
,,4.465,20.2,1685093161151
,,4.465,20.2,1685093161151
,,4.485,20.2,1685093161309
,,4.485,20.2,1685093161333
,,4.485,20.2,1685093161357
,,4.496,20.2,1685093161491
,,4.506,20.2,1685093161516
,,4.506,20.2,1685093161675
,,4.496,20.2,1685093161700
,,4.506,20.2,1685093161700
,,4.506,20.2,1685093161860
,,4.496,20.2,1685093161883
,,4.506,20.2,1685093161908
47.328849999999996,4.086796666666667,4.496,0.0,1685093162000
,,4.496,20.2,1685093162043
,,4.485,20.2,1685093162067
,,4.506,20.2,1685093162250
,,4.517,20.2,1685093162273
,,4.517,20.2,1685093162299
,,4.517,20.2,1685093162414
,,4.527,20.2,1685093162437
,,4.527,20.2,1685093162564
,,4.527,20.2,1685093162587
,,4.537,20.2,1685093162752
,,4.537,20.2,1685093162773
,,4.548,20.2,1685093162931
,,4.558,20.2,1685093162955
,,4.569,20.2,1685093162955
,,4.558,20.2,1685093163114
,,4.537,20.2,1685093163139
,,4.548,20.2,1685093163299
,,4.537,20.2,1685093163322
,,4.527,20.2,1685093163322
,,4.537,20.2,1685093163484
,,4.569,20.2,1685093163506
,,4.579,20.2,1685093163534
,,4.610,20.2,1685093163669
,,4.600,20.2,1685093163690
,,4.600,20.2,1685093163853
,,4.610,20.2,1685093163874
,,4.642,20.2,1685093163874
47.328851666666665,4.0868,4.652,0.0,1685093164000
47.328851666666665,4.086806666666666,4.652,0.0,1685093164000
,,4.652,20.2,1685093164051
,,4.652,20.2,1685093164075
,,4.652,20.2,1685093164103
,,4.673,20.2,1685093164228
,,4.662,20.2,1685093164251
,,4.642,20.2,1685093164281
